1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;56763790000111;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;09425531000443;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;09425531000281;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;09425531000109;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;00311698000166;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;14571612000149;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;00441672000132;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;07205681000173;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;53116517000107;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;00014015000109;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;02364587001387;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;42394472000116;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;02169776000165;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;43043839000110;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;15218748000132;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;07707446000108;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;15512815000127;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;46010633000181;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;51017521000192;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;04645847000184;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;01637895012300;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;01637895017531;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;03867312000195;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1962;21684802000138;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1603;35661216000182;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1603;47261348000104;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1603;02192772000106;ok
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;1603;12133206000179;ok
